index	P(0)	P(1)	P(2)	Pw	Cd0(0)	Cd0(1)	Cd0(2)	N(0)	N(1)	N(2)	Cd(0)	Cd(1)	Cd(2)	Cd(3)
3215	-0.00788106	1.4884	0.0921829	1	1.1895	0.401678	0.194403	-0.201906	-0.155189	0.967032	1.0311	0.330504	0.144001	1
3216	-0.00653974	1.48794	0.0928457	1	1.21143	0.437262	0.210695	-0.589359	0.0769437	0.804199	1.0344	0.335333	0.147192	1
3217	-0.0031364	1.49089	0.100283	1	0.944064	0.290167	0.115701	-0.934188	-0.356036	-0.0230574	0.912657	0.278484	0.110405	1
3218	-0.00312401	1.49001	0.097962	1	1.05081	0.34235	0.151783	-0.963081	-0.191817	0.188894	0.927487	0.284202	0.114079	1
3219	-0.00379991	1.48901	0.0956542	1	1.10388	0.367915	0.168489	-0.840666	-0.0276272	0.540848	0.986646	0.314006	0.134195	1
3220	-0.0037389	1.47846	0.094887	1	1.44665	0.592949	0.331355	-0.0393737	0.19876	0.979257	1.47422	0.604919	0.339022	1
3221	-0.00342621	1.47403	0.0960119	1	1.29722	0.461535	0.321256	-0.0977259	-0.0938922	0.990774	1.35469	0.484943	0.346948	1
3222	-0.00307349	1.46909	0.0943547	1	1.26587	0.4062	0.335707	-0.142381	-0.605518	0.782992	1.20588	0.383091	0.31587	1
3223	-0.00926241	1.47753	0.0940636	1	1.63267	0.68766	0.376286	-0.399607	0.223898	0.888923	1.59529	0.661556	0.365879	1
3224	-0.00900247	1.47183	0.0945917	1	1.30461	0.453956	0.319992	-0.318584	-0.298143	0.899786	1.39453	0.505206	0.353809	1
3225	-0.00829956	1.46948	0.0928177	1	1.23129	0.420929	0.335689	-0.212589	-0.672955	0.708476	1.2132	0.392727	0.314543	1
3226	-0.0121119	1.47653	0.0924832	1	1.71607	0.727002	0.406306	-0.580625	0.225529	0.782311	1.69292	0.712904	0.395621	1
3227	-0.0113438	1.47057	0.0926734	1	1.33145	0.460728	0.338352	-0.414021	-0.418757	0.808226	1.43158	0.524873	0.361401	1
3228	-0.014867	1.47544	0.0904777	1	1.75257	0.760996	0.447879	-0.627983	0.187079	0.755406	1.73572	0.737565	0.415569	1
3229	-0.0174266	1.47416	0.0882726	1	1.73807	0.729102	0.391684	-0.649015	0.0994863	0.754243	1.77282	0.756013	0.432047	1
3230	-0.0143183	1.46971	0.0907325	1	1.32245	0.463591	0.328712	-0.482888	-0.448949	0.751841	1.41614	0.51421	0.350203	1
3231	-0.0106543	1.46927	0.0917344	1	1.23609	0.413368	0.316158	-0.233788	-0.710619	0.6636	1.21061	0.39361	0.304936	1
3232	-0.0132949	1.4686	0.0900153	1	1.21251	0.397531	0.285522	-0.291675	-0.724252	0.624807	1.16225	0.366159	0.274722	1
3233	-0.0164204	1.46896	0.0884162	1	1.31502	0.439939	0.298716	-0.569407	-0.484409	0.664171	1.33054	0.463294	0.30984	1
3234	-0.0199319	1.47312	0.0858794	1	1.78851	0.766396	0.433507	-0.630747	-0.0269909	0.775519	1.7809	0.757273	0.438706	1
3235	-0.0183872	1.468	0.0857823	1	1.13282	0.346427	0.222059	-0.552926	-0.540078	0.634499	1.20787	0.397071	0.254618	1
3236	-0.0157345	1.46788	0.0878498	1	1.14051	0.351332	0.24994	-0.376409	-0.74743	0.547417	1.05409	0.305076	0.21959	1
3237	-0.0176259	1.46734	0.0854588	1	0.973156	0.26771	0.167673	-0.360747	-0.80143	0.477044	0.948905	0.250883	0.164743	1
3238	-0.0204713	1.46765	0.0839283	1	1.10861	0.341648	0.19979	-0.608914	-0.577431	0.543872	1.17186	0.383067	0.228263	1
3239	-0.0195373	1.46682	0.083204	1	0.850264	0.216935	0.117781	-0.338697	-0.856268	0.389988	1.00275	0.286358	0.167033	1
3240	-0.0214992	1.46723	0.0816485	1	1.26799	0.42684	0.250161	-0.515892	-0.618219	0.593009	1.33438	0.484961	0.271728	1
3241	-0.0208862	1.46654	0.0811797	1	0.940865	0.269926	0.139461	-0.38553	-0.750063	0.537376	1.17817	0.394259	0.212148	1
3242	-0.0193285	1.46632	0.0819623	1	1.1626	0.375902	0.217354	-0.620714	-0.373384	0.689419	1.1626	0.375902	0.217354	1
3243	-0.0201722	1.46625	0.0804655	1	1.29663	0.441918	0.235556	-0.6559	-0.255744	0.710204	1.3219	0.469393	0.253058	1
3244	-0.019686	1.46515	0.08202	1	1.52362	0.546132	0.299911	-0.72944	0.162962	0.66435	1.46453	0.539259	0.297646	1
3245	-0.017317	1.46583	0.0840565	1	1.32988	0.449041	0.284825	-0.565244	0.534114	0.628666	1.28969	0.432017	0.263905	1
3246	-0.0175858	1.4644	0.0840155	1	1.55593	0.55	0.306156	-0.684305	0.0335835	0.728422	1.53802	0.564246	0.328775	1
3247	-0.0124389	1.46622	0.0885306	1	1.27909	0.420239	0.272926	-0.507862	0.480177	0.715196	1.30819	0.433458	0.291878	1
3248	-0.012783	1.46427	0.0886315	1	1.43841	0.49576	0.323125	-0.579512	0.00792134	0.814926	1.48325	0.524245	0.337217	1
3249	-0.00625566	1.46647	0.0912723	1	1.25399	0.423766	0.300416	-0.210195	0.494933	0.843125	1.29192	0.428034	0.317266	1
3250	-0.00663603	1.46401	0.0918545	1	1.37252	0.475585	0.367278	-0.278865	-0.00981438	0.96028	1.39283	0.476017	0.341051	1
3251	-0.022341	1.4715	0.0837605	1	1.80475	0.774806	0.453221	-0.563535	-0.199678	0.801597	1.74123	0.728408	0.420271	1
3252	-0.0242295	1.46928	0.0818923	1	1.75338	0.727167	0.408071	-0.445107	-0.399683	0.801332	1.66876	0.680018	0.381288	1
3253	-0.0222733	1.46609	0.0795703	1	1.49269	0.586974	0.305371	-0.261099	-0.522372	0.81176	1.46066	0.562639	0.301763	1
3254	-0.0218843	1.46494	0.0800178	1	1.64733	0.671766	0.361762	-0.500448	-0.141773	0.85408	1.57535	0.624803	0.334124	1
3255	-0.0203485	1.46335	0.0813031	1	1.76632	0.751548	0.417508	-0.66814	-0.0698541	0.740749	1.69911	0.68826	0.373768	1
3256	-0.0181816	1.4622	0.0832521	1	1.78121	0.751641	0.420131	-0.667247	-0.221563	0.71112	1.71828	0.688428	0.384946	1
3257	-0.0133083	1.46128	0.0874958	1	1.59711	0.604277	0.35326	-0.562442	-0.339962	0.753714	1.61588	0.621119	0.367127	1
3258	-0.00738629	1.46031	0.0907649	1	1.49279	0.515166	0.340753	-0.271314	-0.469531	0.840196	1.49494	0.550984	0.348577	1
3259	-0.0252629	1.46691	0.0801682	1	1.7109	0.713361	0.38502	-0.285206	-0.488377	0.824709	1.67264	0.681367	0.37132	1
3260	-0.0252019	1.46474	0.0788371	1	1.71157	0.700553	0.389183	-0.283824	-0.39092	0.875571	1.68146	0.685279	0.371324	1
3261	-0.0241723	1.46271	0.0782308	1	1.73703	0.711488	0.38833	-0.448181	-0.272342	0.851448	1.74231	0.718939	0.389897	1
3262	-0.0221398	1.46046	0.0787531	1	1.76195	0.729805	0.395384	-0.570498	-0.267493	0.776517	1.79896	0.751801	0.409928	1
3263	-0.0193695	1.4586	0.0803174	1	1.76581	0.730783	0.405238	-0.60545	-0.317933	0.729622	1.79328	0.750142	0.412997	1
3264	-0.013662	1.45716	0.0841426	1	1.69305	0.706358	0.387186	-0.529393	-0.392917	0.751904	1.71334	0.706281	0.394958	1
3265	-0.00731383	1.45605	0.0867623	1	1.60792	0.665613	0.366526	-0.261492	-0.466069	0.845223	1.62476	0.659197	0.376864	1
3266	-0.0261723	1.47541	0.0817097	1	1.79073	0.750671	0.435545	-0.498115	-0.0753375	0.863832	1.82769	0.765528	0.447202	1
3267	-0.0291038	1.47197	0.0797322	1	1.8015	0.739189	0.407821	-0.524357	-0.200244	0.827619	1.80805	0.743186	0.422998	1
3268	-0.0310076	1.4679	0.0774146	1	1.79987	0.732358	0.411268	-0.533766	-0.324291	0.780979	1.79013	0.728074	0.403875	1
3269	-0.0310447	1.46361	0.0754249	1	1.7803	0.730399	0.411424	-0.515964	-0.398282	0.758388	1.77865	0.723106	0.398255	1
3270	-0.0293288	1.45939	0.0743173	1	1.76637	0.721845	0.388428	-0.520913	-0.378522	0.765095	1.78582	0.733145	0.404608	1
3271	-0.0261618	1.45566	0.0745314	1	1.73419	0.687353	0.370597	-0.553965	-0.319377	0.768844	1.78615	0.742593	0.41041	1
3272	-0.0221417	1.45297	0.0759622	1	1.78944	0.757795	0.432955	-0.597416	-0.246239	0.763191	1.78723	0.752995	0.417338	1
3273	-0.0149184	1.44988	0.080758	1	1.76439	0.744202	0.407616	-0.561994	-0.17661	0.808067	1.75417	0.742609	0.411923	1
3274	-0.007331	1.44856	0.0848017	1	1.75638	0.736794	0.418165	-0.313141	-0.131692	0.940532	1.71411	0.725253	0.404157	1
3275	-0.00834246	1.43834	0.084408	1	1.64867	0.682594	0.379389	-0.387079	-0.251566	0.887065	1.64894	0.693653	0.381043	1
3276	-0.0165963	1.44062	0.0785997	1	1.69908	0.730327	0.413008	-0.637753	-0.251595	0.727991	1.67676	0.70551	0.388674	1
3277	-0.0252571	1.44517	0.0711226	1	1.67587	0.692929	0.373067	-0.674949	-0.317655	0.665987	1.69764	0.709073	0.39225	1
3278	-0.00808888	1.4327	0.0810892	1	1.42783	0.574426	0.293105	-0.353113	-0.659909	0.663198	1.4296	0.579149	0.30258	1
3279	-0.0167316	1.43582	0.0754781	1	1.45994	0.592347	0.310739	-0.643665	-0.550034	0.532126	1.48375	0.604298	0.31929	1
3280	-0.0259464	1.44136	0.0672677	1	1.52402	0.613826	0.316793	-0.722454	-0.486889	0.490918	1.5583	0.636946	0.342961	1
3281	-0.00571703	1.42857	0.0756215	1	1.11454	0.418943	0.197517	-0.254882	-0.898923	0.356331	1.27265	0.497085	0.247216	1
3282	-0.0161501	1.43193	0.0707643	1	1.26762	0.482968	0.233635	-0.560326	-0.765218	0.316979	1.32716	0.523104	0.265098	1
3283	-0.0350477	1.45583	0.0670051	1	1.74335	0.703737	0.4037	-0.665232	-0.436968	0.605414	1.74508	0.707612	0.39406	1
3284	-0.0376684	1.46283	0.0689347	1	1.73036	0.676979	0.360416	-0.67556	-0.389718	0.625891	1.77929	0.708164	0.393465	1
3285	-0.0377151	1.4698	0.0725492	1	1.79448	0.699182	0.394305	-0.661954	-0.302456	0.685812	1.803	0.711852	0.401333	1
3286	-0.0358447	1.47584	0.0760717	1	1.80361	0.706885	0.414891	-0.598723	-0.211747	0.77246	1.82579	0.727482	0.426351	1
3287	-0.032898	1.48132	0.0789863	1	1.81211	0.719534	0.443216	-0.498692	-0.118858	0.858592	1.83144	0.740739	0.44963	1
3288	-0.0425894	1.48563	0.0734439	1	1.87294	0.749219	0.469309	-0.616868	-0.192739	0.763102	1.84904	0.729358	0.454116	1
3289	-0.0444169	1.47907	0.0694322	1	1.8415	0.732723	0.443144	-0.714678	-0.2567	0.650647	1.82816	0.712121	0.423757	1
3290	-0.0482073	1.48626	0.0678452	1	1.84309	0.723883	0.448983	-0.753032	-0.25331	0.60727	1.85574	0.715126	0.440089	1
3291	-0.0488756	1.47967	0.0635566	1	1.82019	0.693139	0.39747	-0.816435	-0.283684	0.502949	1.82428	0.698463	0.408778	1
3292	-0.0532236	1.48645	0.059879	1	1.83957	0.69452	0.416453	-0.86215	-0.277248	0.424064	1.83727	0.696143	0.415383	1
3293	-0.0451891	1.4713	0.064659	1	1.77098	0.67985	0.380564	-0.771523	-0.316242	0.552036	1.79464	0.696313	0.393777	1
3294	-0.0442281	1.46249	0.0599132	1	1.75903	0.691629	0.388011	-0.786022	-0.38661	0.482392	1.75489	0.692013	0.383104	1
3295	-0.0412023	1.45316	0.0563677	1	1.69988	0.699403	0.380061	-0.762055	-0.481582	0.432841	1.66559	0.670184	0.368575	1
3296	-0.0345262	1.44363	0.055249	1	1.49862	0.611669	0.330893	-0.715253	-0.61212	0.337228	1.48799	0.59613	0.317207	1
3297	-0.0304699	1.44937	0.0678849	1	1.70601	0.712954	0.407559	-0.678346	-0.432497	0.593964	1.66979	0.686089	0.378967	1
3298	-0.0260522	1.43811	0.0620529	1	1.34363	0.5297	0.263744	-0.686504	-0.656246	0.313135	1.36939	0.540193	0.276761	1
3299	-0.048683	1.47209	0.0588428	1	1.7773	0.684225	0.374079	-0.851379	-0.319276	0.416193	1.78558	0.688703	0.382724	1
3300	-0.0476267	1.46381	0.053809	1	1.7372	0.680686	0.369906	-0.861172	-0.367225	0.351468	1.73181	0.6832	0.37255	1
3301	-0.0529033	1.48016	0.0558716	1	1.81322	0.689578	0.402343	-0.886779	-0.288657	0.360971	1.80898	0.686828	0.390753	1
3302	-0.0523466	1.47382	0.0513319	1	1.77546	0.693279	0.372737	-0.897851	-0.312174	0.3105	1.77356	0.686793	0.374678	1
3303	-0.0511664	1.46607	0.0459673	1	1.72236	0.689215	0.374581	-0.899371	-0.351726	0.259655	1.71452	0.681444	0.367231	1
3304	-0.045477	1.45481	0.048793	1	1.64613	0.659892	0.364096	-0.833142	-0.471635	0.288852	1.62115	0.652161	0.353691	1
3305	-0.0493445	1.45804	0.040324	1	1.61151	0.65774	0.34915	-0.879326	-0.44024	0.181586	1.60657	0.649195	0.348535	1
3306	-0.0418691	1.44762	0.0447483	1	1.45185	0.600432	0.321172	-0.762833	-0.613718	0.203558	1.44627	0.578836	0.30613	1
3307	-0.0464832	1.45169	0.0353646	1	1.43793	0.575127	0.306199	-0.823048	-0.562785	0.0765847	1.49256	0.606586	0.323236	1
3308	-0.0054625	1.42673	0.0673179	1	0.989519	0.352481	0.151548	-0.177504	-0.980008	0.0898757	1.20369	0.464501	0.228045	1
3309	-0.00583429	1.42709	0.0570845	1	0.921855	0.314136	0.123148	-0.139675	-0.990067	-0.016094	1.14549	0.440129	0.215168	1
3310	-0.0150862	1.42966	0.0641969	1	1.01165	0.354245	0.146022	-0.441314	-0.889623	0.11753	1.21901	0.47048	0.231401	1
3311	-0.0248789	1.43531	0.055774	1	1.09897	0.394995	0.177431	-0.577615	-0.802785	0.147977	1.26185	0.491606	0.245642	1
3312	-0.0315974	1.43888	0.0486998	1	1.16339	0.434502	0.205265	-0.616938	-0.768616	0.169169	1.34597	0.537045	0.278083	1
3313	-0.0131538	1.42892	0.0555201	1	0.946413	0.321623	0.125022	-0.331756	-0.943263	0.0139081	1.17598	0.456417	0.225818	1
3314	-0.0230225	1.43279	0.046334	1	0.963265	0.333433	0.137533	-0.451177	-0.891439	0.0421496	1.24292	0.493055	0.25036	1
3315	-0.0279446	1.43516	0.0398593	1	1.02425	0.360374	0.151843	-0.497741	-0.862514	0.0912316	1.29963	0.52568	0.273127	1
3316	-0.0378926	1.4423	0.0393055	1	1.22746	0.466839	0.228704	-0.673587	-0.72962	0.11805	1.39613	0.567815	0.299585	1
3317	-0.0413826	1.44453	0.0299231	1	1.29125	0.504457	0.260147	-0.74961	-0.661801	-0.0102156	1.4555	0.601044	0.320822	1
3318	-0.0307323	1.4351	0.0296676	1	1.08702	0.401149	0.18365	-0.553589	-0.829277	0.0764161	1.34963	0.559085	0.29644	1
3319	-0.0312132	1.43327	0.0186962	1	1.21207	0.454919	0.220946	-0.732374	-0.580741	0.355483	1.4376	0.632482	0.347197	1
3320	-0.0575364	1.48816	0.0493291	1	1.78924	0.683177	0.387567	-0.934419	-0.266796	0.235969	1.80381	0.692703	0.398976	1
3321	-0.0564401	1.48227	0.0462071	1	1.80197	0.686327	0.382731	-0.940614	-0.258902	0.219577	1.78687	0.691414	0.383951	1
3322	-0.0556698	1.47625	0.0425709	1	1.76505	0.686825	0.366089	-0.94009	-0.271902	0.205671	1.76381	0.698426	0.379163	1
3323	-0.0543348	1.46881	0.0373234	1	1.72296	0.695951	0.381923	-0.929102	-0.330111	0.166724	1.71637	0.693861	0.374969	1
3324	-0.0525281	1.46194	0.0314404	1	1.63642	0.677246	0.368198	-0.905436	-0.416455	0.0821626	1.63751	0.669682	0.361025	1
3325	-0.049827	1.45666	0.0257728	1	1.53396	0.626253	0.333432	-0.85733	-0.514249	-0.0230904	1.53961	0.62888	0.335873	1
3326	-0.0449597	1.45121	0.0202855	1	1.39038	0.538827	0.27984	-0.799692	-0.593462	-0.0910738	1.50798	0.627278	0.336411	1
3327	-0.0365613	1.43865	0.0132526	1	1.32776	0.501429	0.24448	-0.846615	-0.451102	0.2824	1.4784	0.640243	0.3485	1
3328	-0.00276938	1.46748	0.0922052	1	0.929533	0.251167	0.209468	-0.139971	-0.905755	0.400021	0.980394	0.271565	0.21279	1
3329	-0.00757695	1.46813	0.0911968	1	1.01557	0.287922	0.218163	-0.126425	-0.898473	0.420431	0.979	0.27516	0.207474	1
3330	-0.00987158	1.4679	0.0903808	1	0.975984	0.268248	0.196966	-0.0802549	-0.889631	0.449572	0.964903	0.270938	0.194689	1
3331	-0.0125046	1.46742	0.0888004	1	0.932058	0.258313	0.177207	-0.116888	-0.889816	0.441096	0.921565	0.249258	0.169666	1
3332	-0.0150624	1.46698	0.0868611	1	0.886954	0.224633	0.149759	-0.187441	-0.899262	0.395213	0.858663	0.215555	0.134758	1
3333	-0.0173141	1.46655	0.0839931	1	0.672702	0.128171	0.0626897	-0.20879	-0.905029	0.37058	0.861418	0.218581	0.122742	1
3334	-0.00604021	1.46727	0.0904917	1	1.1577	0.356021	0.258263	-0.0900033	0.891446	0.444098	1.0588	0.322929	0.21907	1
3335	-0.0123149	1.46681	0.0880568	1	1.17763	0.365387	0.244018	-0.309033	0.869572	0.385154	1.00382	0.295904	0.188288	1
3336	-0.0166516	1.46642	0.0831756	1	1.02409	0.312877	0.189745	-0.336907	0.86883	0.362806	1.02409	0.312877	0.189745	1
3337	-0.0179338	1.46647	0.0824666	1	1.05297	0.321679	0.186453	-0.233409	0.865996	0.442235	1.05297	0.321679	0.186453	1
3338	-0.00864824	1.42775	0.0436499	1	0.888394	0.280955	0.0988173	-0.213827	-0.973053	0.0862946	1.2007	0.48246	0.249881	1
3339	-0.00740097	1.41995	0.0241041	1	1.01199	0.34636	0.141406	-0.230787	-0.794438	0.561789	1.30888	0.567224	0.321944	1
3340	-0.00551519	1.40796	0.015099	1	1.1285	0.3962	0.17559	-0.31278	-0.289749	0.904552	1.31626	0.558174	0.303099	1
3341	-0.0202743	1.43148	0.0383694	1	0.919502	0.293859	0.109456	-0.404645	-0.908098	0.107801	1.26514	0.515817	0.269204	1
3342	-0.0157751	1.42265	0.0239772	1	1.13179	0.414111	0.189303	-0.440537	-0.762319	0.474128	1.36322	0.609883	0.341053	1
3343	-0.0172447	1.41042	0.0102871	1	1.13179	0.414111	0.189303	-0.456545	-0.354446	0.816048	1.33489	0.574452	0.315457	1
3344	-0.0250466	1.41309	0.00706627	1	1.26209	0.480452	0.2455	-0.638835	-0.339981	0.690147	1.39171	0.602055	0.33457	1
3345	-0.0311791	1.41724	0.000924114	1	1.46244	0.574921	0.296762	-0.786287	-0.268123	0.556653	1.46781	0.65246	0.365338	1
3346	-0.0648226	1.50148	0.0258449	1	1.78469	0.714571	0.40356	-0.968029	-0.224087	0.112719	1.78353	0.718601	0.412614	1
3347	-0.0667026	1.51162	0.0251204	1	1.79183	0.733659	0.420377	-0.986247	-0.0824922	0.143216	1.799	0.742677	0.429075	1
3348	-0.0626176	1.49378	0.0257157	1	1.77257	0.713044	0.409289	-0.959903	-0.261964	0.0998053	1.77245	0.712267	0.401896	1
3349	-0.0609941	1.48716	0.0248101	1	1.74366	0.709693	0.37689	-0.967218	-0.234529	0.0973899	1.76915	0.720093	0.39979	1
3350	-0.0596859	1.48056	0.023785	1	1.754	0.733166	0.407561	-0.967066	-0.238344	0.0893036	1.76109	0.727321	0.400667	1
3351	-0.0582359	1.47471	0.0229888	1	1.72352	0.711894	0.392718	-0.951565	-0.296256	0.0821934	1.73266	0.717039	0.392458	1
3352	-0.0577485	1.473	0.0175274	1	1.69194	0.697044	0.379895	-0.936714	-0.349846	0.0132266	1.69895	0.709325	0.389206	1
3353	-0.0665414	1.52413	0.0248169	1	1.81306	0.778395	0.447995	-0.982824	0.0325958	0.181642	1.81556	0.773112	0.4477	1
3354	-0.0656415	1.53875	0.0263132	1	1.82717	0.776065	0.4377	-0.973835	0.0101899	0.227028	1.80784	0.769382	0.441313	1
3355	-0.0652907	1.55447	0.0304347	1	1.78419	0.745582	0.411294	-0.956135	0.0171377	0.292426	1.78456	0.744991	0.422472	1
3356	-0.0613211	1.57186	0.0379509	1	1.79718	0.756615	0.429314	-0.92042	0.133674	0.367366	1.77683	0.740494	0.419159	1
3357	-0.0520968	1.58206	0.0547938	1	1.76035	0.747312	0.428554	-0.819819	0.233283	0.522949	1.76408	0.735002	0.413084	1
3358	-0.0409068	1.58679	0.0661364	1	1.75727	0.722171	0.403907	-0.640231	0.324451	0.696302	1.76357	0.73557	0.415214	1
3359	-0.0295108	1.5883	0.0730065	1	1.77768	0.748267	0.425165	-0.4404	0.370632	0.817728	1.7801	0.751748	0.437592	1
3360	-0.0190177	1.58886	0.0770037	1	1.8	0.766548	0.453979	-0.265721	0.391354	0.881042	1.80347	0.773158	0.461569	1
3361	-0.0092586	1.58887	0.0792096	1	1.81935	0.778268	0.461147	-0.123839	0.398261	0.908874	1.8212	0.786681	0.468738	1
3362	-0.0600118	1.48083	0.0155757	1	1.75045	0.760247	0.431056	-0.966115	-0.257848	0.0116437	1.74483	0.739899	0.414045	1
3363	-0.0616061	1.48804	0.0154613	1	1.7506	0.745378	0.429518	-0.968045	-0.247835	0.0382959	1.74674	0.73986	0.41702	1
3364	-0.0636825	1.49555	0.0160183	1	1.72426	0.729781	0.397575	-0.95963	-0.275434	0.0569786	1.7561	0.739366	0.417888	1
3365	-0.0659551	1.50349	0.0161263	1	1.77562	0.754151	0.44662	-0.970898	-0.228063	0.0731104	1.76098	0.734072	0.415068	1
3366	-0.0678103	1.51325	0.0155801	1	1.78478	0.750289	0.422437	-0.990704	-0.0940115	0.0983266	1.77657	0.743161	0.41813	1
3367	-0.0678952	1.52496	0.0153601	1	1.78936	0.770094	0.430628	-0.990009	-0.000740535	0.141005	1.80127	0.767932	0.434308	1
3368	-0.0676158	1.53946	0.0162136	1	1.81507	0.790449	0.459774	-0.981903	-0.0291927	0.18712	1.80831	0.773459	0.440695	1
3369	-0.0682917	1.55619	0.019056	1	1.78928	0.751296	0.433121	-0.972506	-0.00577776	0.232804	1.81357	0.768854	0.441474	1
3370	-0.0666263	1.57297	0.0226511	1	1.81336	0.772993	0.455545	-0.953354	0.13411	0.270427	1.81051	0.767232	0.442327	1
3371	-0.0596957	1.58423	0.0361284	1	1.77772	0.732143	0.401908	-0.90457	0.252869	0.343236	1.78811	0.753359	0.427932	1
3372	-0.0619712	1.58726	0.0265313	1	1.81794	0.789713	0.462308	-0.910211	0.297018	0.28861	1.80908	0.770489	0.441559	1
3373	-0.0532675	1.59167	0.0455852	1	1.77656	0.751909	0.437026	-0.830529	0.36247	0.422892	1.77725	0.745838	0.418915	1
3374	-0.0425532	1.59759	0.0574485	1	1.75507	0.728939	0.39771	-0.662902	0.491741	0.564581	1.76775	0.735398	0.409932	1
3375	-0.0309055	1.6004	0.0650352	1	1.75722	0.727021	0.419026	-0.456737	0.559575	0.691568	1.77131	0.737012	0.419136	1
3376	-0.0199682	1.60147	0.069227	1	1.78313	0.751816	0.442876	-0.26871	0.588776	0.762324	1.78715	0.750278	0.436623	1
3377	-0.00988302	1.60192	0.0711481	1	1.80959	0.765842	0.456279	-0.119777	0.604261	0.787732	1.80398	0.764209	0.445334	1
3378	-0.056283	1.47051	0.0106962	1	1.64779	0.679464	0.350597	-0.899137	-0.435498	-0.0435186	1.6343	0.677513	0.367714	1
3379	-0.0448765	1.44688	-0.0035529	1	1.50338	0.58549	0.294496	-0.92218	-0.35231	0.159563	1.51898	0.643546	0.347492	1
3380	-0.0392133	1.42067	-0.00902654	1	0.486907	0.324533	0.215698	-0.896975	-0.186942	0.400611	1.4987	0.69836	0.395553	1
3381	-0.0596696	1.47931	0.00725175	1	1.68421	0.702877	0.400181	-0.946973	-0.320959	-0.0150966	1.67874	0.7056	0.391354	1
3382	-0.064386	1.49603	0.00886454	1	1.72031	0.735249	0.41176	-0.949419	-0.300027	0.0926642	1.72498	0.734856	0.414014	1
3383	-0.0682699	1.50524	0.00308968	1	1.71876	0.711988	0.394711	-0.943696	-0.214472	0.251871	1.74553	0.735135	0.406912	1
3384	-0.0685585	1.50113	-0.00347812	1	1.68239	0.721589	0.393424	-0.900805	-0.129946	0.414324	1.7252	0.728631	0.399845	1
3385	-0.0666816	1.50379	0.00804728	1	1.74337	0.739334	0.415999	-0.965227	-0.221766	0.138409	1.75067	0.738756	0.413583	1
3386	-0.0685243	1.51323	0.00682926	1	1.74966	0.709088	0.383463	-0.981264	-0.100894	0.164137	1.76373	0.739562	0.411371	1
3387	-0.0102091	1.61416	0.0595103	1	1.809	0.771269	0.44236	-0.10782	0.784351	0.610875	1.80765	0.76515	0.441418	1
3388	-0.0207289	1.61369	0.0571851	1	1.79388	0.749537	0.431445	-0.26447	0.769422	0.581417	1.79858	0.754169	0.431988	1
3389	-0.0320676	1.61189	0.0522637	1	1.79839	0.757201	0.425811	-0.46512	0.721915	0.512349	1.79305	0.74973	0.421546	1
3390	-0.0439021	1.6076	0.0434153	1	1.81322	0.760356	0.423422	-0.662544	0.622217	0.416991	1.79533	0.755005	0.420105	1
3391	-0.0546765	1.59949	0.0333759	1	1.80522	0.766471	0.424554	-0.818586	0.469224	0.331279	1.80229	0.76506	0.4307	1
3392	-0.0101166	1.62397	0.0424364	1	1.81333	0.777138	0.44836	-0.101523	0.902036	0.419552	1.8187	0.776092	0.446137	1
3393	-0.00870663	1.62897	0.0300771	1	1.83125	0.786127	0.454942	-0.0916726	0.947754	0.305547	1.82549	0.784787	0.449663	1
3394	-0.0204944	1.62366	0.0391464	1	1.82026	0.755895	0.429084	-0.249998	0.891454	0.377903	1.8169	0.769571	0.436537	1
3395	-0.0326997	1.621	0.0337906	1	1.82188	0.776056	0.433445	-0.441899	0.833923	0.330601	1.81555	0.768265	0.428562	1
3396	-0.044047	1.61521	0.0278023	1	1.8166	0.779268	0.433373	-0.640608	0.713661	0.283389	1.81581	0.771879	0.427431	1
3397	-0.0554782	1.60511	0.0205988	1	1.82117	0.769037	0.431455	-0.803613	0.543152	0.243296	1.81756	0.775784	0.432754	1
3398	-0.0642096	1.59125	0.014508	1	1.83689	0.783713	0.445585	-0.914419	0.343973	0.213357	1.82337	0.778222	0.440738	1
3399	-0.0692441	1.57499	0.0105412	1	1.81376	0.767336	0.441518	-0.970103	0.151875	0.189299	1.82928	0.778275	0.445325	1
3400	-0.015908	1.63089	0.0188255	1	1.83184	0.788567	0.433601	-0.186367	0.960396	0.207141	1.82668	0.78502	0.444488	1
3401	-0.0707589	1.55739	0.00701856	1	1.78256	0.753783	0.438201	-0.983408	-0.00127169	0.181402	1.81642	0.771755	0.441436	1
3402	-0.0699257	1.53817	0.00430195	1	1.74001	0.723928	0.395745	-0.977408	-0.0204566	0.210369	1.74222	0.739039	0.416892	1
